Order ID,Creation Date,Creation Time,Customer ID,Order Value,Currency,Order Type,User,Requested Delivery Date,Delivery Block,Billing Block,Company Code
Order - 1184,21/05/2024,20:57:03,CUST - 034,940.2,USD,ST,USER - 02130,21/05/2024,,,Company 2
Order - 1185,21/05/2024,21:04:21,CUST - 036,2627.93,USD,ST,USER - 02130,22/05/2024,,,Company 2
Order - 1186,21/05/2024,21:10:44,CUST - 034,588.2,USD,ST,USER - 02130,21/05/2024,,,Company 2
Order - 1187,21/05/2024,21:15:59,CUST - 038,617.75,USD,ST,USER - 02130,22/05/2024,,,Company 2
Order - 1188,21/05/2024,21:23:33,CUST - 036,884.2,USD,ST,USER - 02130,21/05/2024,,,Company 2
Order - 1189,22/05/2024,08:39:15,CUST - 005,3463.5,EUR,SO,USER - 00934,10/07/2024,,,Company 1
Order - 1190,23/05/2024,09:13:45,CUST - 011,17354.7,EUR,SO,USER - 03676,24/05/2024,,,Company 1
Order - 1191,23/05/2024,11:50:53,CUST - 011,18366.48,EUR,SO,USER - 03676,23/05/2024,,,Company 1
Order - 1192,24/05/2024,10:56:21,CUST - 011,9771.96,EUR,SO,USER - 03676,24/05/2024,,,Company 1
Order - 1193,24/05/2024,11:04:45,CUST - 011,23119.06,EUR,SO,USER - 03676,24/05/2024,,,Company 1
Order - 1194,24/05/2024,11:21:35,CUST - 011,20060.18,EUR,SO,USER - 03676,24/05/2024,,,Company 1
Order - 1195,24/05/2024,14:53:33,CUST - 014,57753.6,EUR,ST,USER - 08479,24/05/2024,,,Company 1
Order - 1196,24/05/2024,15:13:30,CUST - 014,54193.82,EUR,ST,USER - 08479,24/05/2024,,,Company 1
Order - 1197,27/05/2024,11:43:58,CUST - 011,48960,EUR,SO,USER - 08479,27/05/2024,,,Company 1
Order - 1198,27/05/2024,11:45:36,CUST - 011,42166.4,EUR,SO,USER - 03676,27/05/2024,,,Company 1
Order - 1199,27/05/2024,10:13:07,CUST - 028,226510.32,EUR,ST,USER - 03676,28/05/2024,,,Company 1
Order - 1200,29/05/2024,13:33:45,CUST - 011,48960,EUR,SO,USER - 03676,29/05/2024,,,Company 1
Order - 1201,29/05/2024,19:54:34,CUST - 038,898.4,USD,ST,USER - 02130,29/05/2024,,,Company 2
Order - 1202,29/05/2024,20:08:29,CUST - 035,19724.7,USD,ST,USER - 02130,30/05/2024,,,Company 2
Order - 1203,29/05/2024,20:48:27,CUST - 036,62406.67,USD,ST,USER - 02130,29/05/2024,,,Company 2
Order - 1204,29/05/2024,20:57:14,CUST - 038,98.63,USD,ST,USER - 02130,30/05/2024,,,Company 2
Order - 1205,29/05/2024,21:03:08,CUST - 034,1402.2,USD,ST,USER - 02130,30/05/2024,,,Company 2
Order - 1206,29/05/2024,21:10:20,CUST - 034,337.4,USD,ST,USER - 02130,29/05/2024,,,Company 2
Order - 1207,29/05/2024,21:16:33,CUST - 034,271.95,USD,ST,USER - 02130,30/05/2024,,,Company 2
Order - 1208,29/05/2024,21:24:22,CUST - 036,879.35,USD,ST,USER - 02130,29/05/2024,,,Company 2
Order - 1209,29/05/2024,21:31:15,CUST - 034,319.8,USD,ST,USER - 02130,30/05/2024,,,Company 2
Order - 1210,29/05/2024,21:44:15,CUST - 034,1554.55,USD,ST,USER - 02130,29/05/2024,,,Company 2
Order - 1211,29/05/2024,21:52:04,CUST - 036,629.19,USD,ST,USER - 02130,29/05/2024,,,Company 2
Order - 1212,31/05/2024,10:07:01,CUST - 006,8383.45,PLN,ST,USER - 10897,01/06/2024,,,Company 1
Order - 1213,31/05/2024,10:16:24,CUST - 006,6815.2,PLN,ST,USER - 10897,01/06/2024,,,Company 1
Order - 1214,31/05/2024,10:19:07,CUST - 009,500,PLN,ST,USER - 10897,31/05/2024,,,Company 1
Order - 1215,31/05/2024,10:30:41,CUST - 026,45458.31,EUR,ST,USER - 10897,31/05/2024,,,Company 1
Order - 1216,31/05/2024,14:00:15,CUST - 001,2750,EUR,ST,USER - 08479,31/05/2024,,,Company 1
Order - 1218,04/06/2024,13:51:50,CUST - 011,20730.86,EUR,SO,USER - 03676,04/06/2024,,,Company 1
Order - 1219,04/06/2024,13:54:58,CUST - 011,11046.58,EUR,SO,USER - 03676,04/06/2024,,,Company 1
Order - 1220,04/06/2024,19:15:55,CUST - 034,1485.8,USD,ST,USER - 02130,05/06/2024,,,Company 2
Order - 1221,04/06/2024,19:25:13,CUST - 038,352.73,USD,ST,USER - 02130,05/06/2024,,,Company 2
Order - 1222,04/06/2024,19:32:41,CUST - 038,326.67,USD,ST,USER - 02130,05/06/2024,,,Company 2
Order - 1223,04/06/2024,19:40:45,CUST - 036,1962.58,USD,ST,USER - 02130,05/06/2024,,,Company 2
Order - 1224,04/06/2024,19:50:56,CUST - 036,88,USD,ST,USER - 02130,04/06/2024,,,Company 2
Order - 1225,04/06/2024,20:04:39,CUST - 036,481.4,USD,ST,USER - 02130,04/06/2024,,,Company 2
Order - 1226,04/06/2024,20:13:42,CUST - 038,2567.4,USD,ST,USER - 02130,04/06/2024,,,Company 2
Order - 1227,04/06/2024,20:21:29,CUST - 034,1331.8,USD,ST,USER - 02130,04/06/2024,,,Company 2
Order - 1228,04/06/2024,22:12:02,CUST - 036,1941.05,USD,ST,USER - 02130,05/06/2024,,,Company 2
Order - 1229,04/06/2024,22:29:59,CUST - 036,2786.99,USD,ST,USER - 02130,05/06/2024,,,Company 2
Order - 1230,04/06/2024,22:44:16,CUST - 034,1259.75,USD,ST,USER - 02130,04/06/2024,,,Company 2
Order - 1231,04/06/2024,22:53:02,CUST - 038,328.94,USD,ST,USER - 02130,04/06/2024,,,Company 2
Order - 1232,04/06/2024,23:00:08,CUST - 038,328.72,USD,ST,USER - 02130,05/06/2024,,,Company 2
Order - 1233,04/06/2024,23:14:24,CUST - 038,344.4,USD,ST,USER - 02130,05/06/2024,,,Company 2
Order - 1234,05/06/2024,09:47:50,CUST - 011,22687.7,EUR,SO,USER - 03676,05/06/2024,,,Company 1
Order - 1235,05/06/2024,09:56:49,CUST - 011,19001.28,EUR,SO,USER - 03676,05/06/2024,,,Company 1
Order - 1236,06/06/2024,14:34:22,CUST - 014,54193.82,EUR,ST,USER - 08479,06/06/2024,,,Company 1
Order - 1237,06/06/2024,15:01:18,CUST - 014,54193.82,EUR,ST,USER - 08479,06/06/2024,,,Company 1
Order - 1238,06/06/2024,15:26:36,CUST - 011,16052.68,EUR,SO,USER - 03676,06/06/2024,,,Company 1
Order - 1239,06/06/2024,15:51:51,CUST - 026,40289.31,EUR,ST,USER - 10897,06/06/2024,,,Company 1
Order - 1240,07/06/2024,09:00:43,CUST - 005,222,EUR,SO,USER - 00934,10/07/2024,,,Company 1
Order - 1241,07/06/2024,15:51:42,CUST - 006,6728.05,PLN,ST,USER - 10897,08/06/2024,,,Company 1
Order - 1242,07/06/2024,15:54:04,CUST - 026,47074.36,EUR,ST,USER - 10897,07/06/2024,,,Company 1
Order - 1243,10/06/2024,08:03:58,CUST - 008,4050.4,PLN,ST,USER - 10897,11/06/2024,,,Company 1
Order - 1244,11/06/2024,11:30:43,CUST - 011,19532.94,EUR,SO,USER - 03676,11/06/2024,,,Company 1
Order - 1245,11/06/2024,11:46:52,CUST - 011,11046.58,EUR,SO,USER - 03676,11/06/2024,,,Company 1
Order - 1246,11/06/2024,17:32:36,CUST - 037,1633.96,USD,ST,USER - 02130,11/06/2024,,,Company 2
Order - 1247,11/06/2024,17:43:22,CUST - 037,3109.36,USD,ST,USER - 02130,12/06/2024,,,Company 2
Order - 1248,11/06/2024,18:02:29,CUST - 037,7394.77,USD,ST,USER - 02130,11/06/2024,,,Company 2
Order - 1249,11/06/2024,18:14:35,CUST - 036,733.55,USD,ST,USER - 02130,11/06/2024,,,Company 2
Order - 1250,11/06/2024,18:40:41,CUST - 036,2373.73,USD,ST,USER - 02130,12/06/2024,,,Company 2
Order - 1251,11/06/2024,18:48:21,CUST - 034,1158.55,USD,ST,USER - 02130,12/06/2024,,,Company 2
Order - 1252,11/06/2024,19:04:42,CUST - 036,3758.01,USD,ST,USER - 02130,11/06/2024,,,Company 2
Order - 1253,11/06/2024,19:12:06,CUST - 036,769.82,USD,ST,USER - 02130,11/06/2024,,,Company 2
Order - 1254,11/06/2024,19:18:36,CUST - 034,337.4,USD,ST,USER - 02130,12/06/2024,,,Company 2
Order - 1255,11/06/2024,19:27:51,CUST - 036,1382.77,USD,ST,USER - 02130,11/06/2024,,,Company 2
Order - 1256,11/06/2024,19:35:12,CUST - 036,485.8,USD,ST,USER - 02130,11/06/2024,,,Company 2
Order - 1257,11/06/2024,19:41:57,CUST - 036,781.25,USD,ST,USER - 02130,12/06/2024,,,Company 2
Order - 1258,11/06/2024,20:05:51,CUST - 038,603.36,USD,ST,USER - 02130,11/06/2024,,,Company 2
Order - 1259,11/06/2024,20:31:43,CUST - 036,151.19,USD,ST,USER - 02130,12/06/2024,,,Company 2
Order - 1260,11/06/2024,20:40:14,CUST - 036,1817.7,USD,ST,USER - 02130,12/06/2024,,,Company 2
Order - 1261,12/06/2024,11:40:42,CUST - 011,48960,EUR,SO,USER - 03676,12/06/2024,,,Company 1
Order - 1262,12/06/2024,11:42:47,CUST - 011,26253.48,EUR,SO,USER - 03676,12/06/2024,,,Company 1
Order - 1263,12/06/2024,14:49:15,CUST - 011,715.44,EUR,SO,USER - 03676,12/06/2024,,,Company 1
Order - 1264,13/06/2024,08:36:19,CUST - 011,3421.44,EUR,SO,USER - 03676,13/06/2024,,,Company 1
Order - 1265,13/06/2024,11:01:02,CUST - 026,44682.76,EUR,ST,USER - 10897,13/06/2024,,,Company 1
Order - 1266,13/06/2024,11:20:10,CUST - 010,15803.04,EUR,ST,USER - 10897,13/06/2024,,,Company 1
Order - 1267,13/06/2024,13:17:36,CUST - 011,18836.2,EUR,SO,USER - 03676,13/06/2024,,,Company 1
Order - 1268,13/06/2024,13:29:05,CUST - 011,25653.5,EUR,SO,USER - 03676,13/06/2024,,,Company 1
Order - 1269,17/06/2024,13:44:29,CUST - 011,13680.24,EUR,SO,USER - 03676,17/06/2024,,,Company 1
Order - 1270,19/06/2024,10:11:55,CUST - 006,4470.3,PLN,ST,USER - 10897,19/06/2024,,,Company 1
Order - 1271,19/06/2024,10:23:16,CUST - 026,47639.95,EUR,ST,USER - 10897,19/06/2024,,,Company 1
Order - 1272,19/06/2024,10:27:29,CUST - 026,45227.13,EUR,ST,USER - 10897,20/06/2024,,,Company 1
Order - 1273,19/06/2024,10:34:50,CUST - 001,49500,EUR,ST,USER - 08479,19/06/2024,,,Company 1
Order - 1274,19/06/2024,11:06:16,CUST - 015,72900,EUR,ST,USER - 08479,19/06/2024,,,Company 1
Order - 1275,19/06/2024,12:18:29,CUST - 005,3434.8,EUR,SO,USER - 00934,30/07/2024,,,Company 1
Order - 1276,19/06/2024,13:41:56,CUST - 045,-27784.98,EUR,ST,USER - 10897,19/06/2024,,,Company 1
Order - 1277,19/06/2024,13:52:28,CUST - 045,-41073.44,EUR,ST,USER - 10897,04/04/2024,,,Company 1
Order - 1278,19/06/2024,14:26:16,CUST - 045,-43489.53,EUR,ST,USER - 10897,19/06/2024,,,Company 1
Order - 1279,19/06/2024,14:31:36,CUST - 045,27784.98,EUR,ST,USER - 10897,20/06/2024,,,Company 1
Order - 1280,19/06/2024,15:03:26,CUST - 045,41073.44,EUR,ST,USER - 10897,20/06/2024,,,Company 1
Order - 1281,19/06/2024,15:06:24,CUST - 045,43489.53,EUR,ST,USER - 10897,19/06/2024,,,Company 1
Order - 1282,19/06/2024,15:28:40,CUST - 011,20561.18,EUR,SO,USER - 03676,19/06/2024,,,Company 1
Order - 1283,19/06/2024,15:34:37,CUST - 011,29386.92,EUR,SO,USER - 03676,19/06/2024,,,Company 1
Order - 1284,19/06/2024,15:37:16,CUST - 011,26469.72,EUR,SO,USER - 03676,19/06/2024,,,Company 1
Order - 1285,19/06/2024,15:56:50,CUST - 045,-18120.64,EUR,ST,USER - 10897,19/06/2024,,,Company 1
Order - 1286,19/06/2024,16:01:27,CUST - 045,18120.64,EUR,ST,USER - 10897,19/06/2024,,,Company 1
Order - 1287,19/06/2024,16:51:20,CUST - 038,334.01,USD,ST,USER - 02130,19/06/2024,,,Company 2
Order - 1288,19/06/2024,17:24:56,CUST - 036,230.51,USD,ST,USER - 02130,19/06/2024,,,Company 2
Order - 1289,19/06/2024,19:06:08,CUST - 036,8497.3,USD,ST,USER - 02130,19/06/2024,,,Company 2
Order - 1290,19/06/2024,19:31:44,CUST - 034,308.25,USD,ST,USER - 02130,19/06/2024,,,Company 2
Order - 1291,19/06/2024,19:41:58,CUST - 034,1158.55,USD,ST,USER - 02130,20/06/2024,,,Company 2
Order - 1292,19/06/2024,19:50:01,CUST - 036,1870.08,USD,ST,USER - 02130,20/06/2024,,,Company 2
Order - 1293,19/06/2024,19:58:36,CUST - 038,1019.86,USD,ST,USER - 02130,19/06/2024,,,Company 2
Order - 1294,19/06/2024,20:59:44,CUST - 038,692.43,USD,ST,USER - 02130,20/06/2024,,,Company 2
Order - 1295,19/06/2024,21:07:50,CUST - 036,1384.7,USD,ST,USER - 02130,20/06/2024,,,Company 2
Order - 1296,19/06/2024,21:14:54,CUST - 036,926.6,USD,ST,USER - 02130,20/06/2024,,,Company 2
Order - 1297,19/06/2024,21:20:28,CUST - 034,236.2,USD,ST,USER - 02130,19/06/2024,,,Company 2
Order - 1298,19/06/2024,21:25:34,CUST - 034,658.6,USD,ST,USER - 02130,20/06/2024,,,Company 2
Order - 1299,19/06/2024,21:31:32,CUST - 034,588.2,USD,ST,USER - 02130,20/06/2024,,,Company 2
Order - 1300,20/06/2024,12:41:59,CUST - 055,500,EUR,ST,USER - 08479,20/06/2024,,,Company 1
Order - 1301,21/06/2024,13:02:00,CUST - 006,4275.1,PLN,ST,USER - 10897,22/06/2024,,,Company 1
Order - 1302,24/06/2024,09:56:52,CUST - 011,18366.48,EUR,SO,USER - 03676,24/06/2024,,,Company 1
Order - 1303,24/06/2024,10:01:11,CUST - 011,48960,EUR,SO,USER - 03676,24/06/2024,,,Company 1
Order - 1304,25/06/2024,11:56:42,CUST - 011,14873.56,EUR,SO,USER - 03676,25/06/2024,,,Company 1
Order - 1305,25/06/2024,12:00:48,CUST - 011,9771.96,EUR,SO,USER - 03676,25/06/2024,,,Company 1
Order - 1306,25/06/2024,12:03:51,CUST - 011,8910.8,EUR,SO,USER - 03676,25/06/2024,,,Company 1
Order - 1307,25/06/2024,14:38:14,CUST - 026,46769.81,EUR,ST,USER - 10897,26/06/2024,,,Company 1
Order - 1308,25/06/2024,16:33:13,CUST - 005,3643.5,EUR,SO,USER - 00934,26/06/2024,,,Company 1
Order - 1309,26/06/2024,11:54:23,CUST - 011,39153.7,EUR,SO,USER - 03676,26/06/2024,,,Company 1
Order - 1310,26/06/2024,12:00:44,CUST - 011,16702.56,EUR,SO,USER - 03676,26/06/2024,,,Company 1
Order - 1311,27/06/2024,08:39:50,CUST - 011,48960,EUR,SO,USER - 03676,27/06/2024,,,Company 1
Order - 1312,27/06/2024,12:20:30,CUST - 005,7287,EUR,SO,USER - 00934,30/08/2024,,,Company 1
Order - 1313,27/06/2024,13:52:18,CUST - 009,500,PLN,ST,USER - 10897,27/06/2024,,,Company 1
Order - 1314,27/06/2024,15:44:07,CUST - 029,-145401,EUR,ST,USER - 10897,27/06/2024,,X,Company 1
Order - 1315,27/06/2024,16:11:24,CUST - 026,43836.37,EUR,ST,USER - 10897,27/06/2024,,,Company 1
Order - 1316,28/06/2024,14:33:22,CUST - 002,114960,EUR,ST,USER - 10897,28/06/2024,,,Company 1
Order - 1317,28/06/2024,15:23:27,CUST - 003,82273,EUR,ST,USER - 10897,29/06/2024,,,Company 1
Order - 1318,28/06/2024,18:04:45,CUST - 038,315.11,USD,ST,USER - 02130,28/06/2024,,,Company 2
Order - 1319,28/06/2024,18:18:55,CUST - 036,1793.03,USD,ST,USER - 02130,29/06/2024,,,Company 2
Order - 1320,28/06/2024,18:29:53,CUST - 034,271.95,USD,ST,USER - 02130,29/06/2024,,,Company 2
Order - 1321,28/06/2024,19:11:03,CUST - 036,166.42,USD,ST,USER - 02130,28/06/2024,,,Company 2
Order - 1322,28/06/2024,19:17:18,CUST - 020,70400,EUR,ST,USER - 08479,29/06/2024,,,Company 1
Order - 1323,28/06/2024,19:21:10,CUST - 036,800.88,USD,ST,USER - 02130,29/06/2024,,,Company 2
Order - 1324,28/06/2024,19:31:56,CUST - 036,2313.3,USD,ST,USER - 02130,28/06/2024,,,Company 2
Order - 1325,28/06/2024,19:40:15,CUST - 038,344.26,USD,ST,USER - 02130,29/06/2024,,,Company 2
Order - 1326,28/06/2024,19:46:25,CUST - 037,2114.33,USD,ST,USER - 02130,29/06/2024,,,Company 2
Order - 1327,28/06/2024,20:02:10,CUST - 037,2083.14,USD,ST,USER - 02130,28/06/2024,,,Company 2
Order - 1328,28/06/2024,20:08:16,CUST - 037,4124.81,USD,ST,USER - 02130,29/06/2024,,,Company 2
Order - 1329,28/06/2024,20:14:52,CUST - 036,1558.22,USD,ST,USER - 02130,29/06/2024,,,Company 2
Order - 1330,28/06/2024,20:23:25,CUST - 036,1217.8,USD,ST,USER - 02130,29/06/2024,,,Company 2
Order - 1331,28/06/2024,20:31:42,CUST - 036,582.1,USD,ST,USER - 02130,28/06/2024,,,Company 2
Order - 1332,01/07/2024,10:12:03,CUST - 006,7774.1,PLN,ST,USER - 10897,01/07/2024,,,Company 1
Order - 1333,01/07/2024,13:44:47,CUST - 047,72141.84,EUR,ST,USER - 08479,29/06/2024,,,Company 1
Order - 1334,01/07/2024,14:39:07,CUST - 011,24141.96,EUR,SO,USER - 03676,01/07/2024,,,Company 1
Order - 1335,02/07/2024,12:03:58,CUST - 011,14033.36,EUR,SO,USER - 03676,02/07/2024,,,Company 1
Order - 1336,02/07/2024,19:53:21,CUST - 036,3068.76,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1337,02/07/2024,19:59:30,CUST - 034,591.5,USD,ST,USER - 02130,03/07/2024,,,Company 2
Order - 1338,02/07/2024,20:05:15,CUST - 038,1009.79,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1339,02/07/2024,20:14:04,CUST - 036,5482.63,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1340,02/07/2024,20:23:51,CUST - 038,316.44,USD,ST,USER - 02130,03/07/2024,,,Company 2
Order - 1341,02/07/2024,20:31:54,CUST - 036,5482.63,USD,ST,USER - 02130,03/07/2024,,,Company 2
Order - 1342,02/07/2024,20:39:03,CUST - 037,384.49,USD,ST,USER - 02130,03/07/2024,,,Company 2
Order - 1343,02/07/2024,20:46:53,CUST - 037,2404.3,USD,ST,USER - 02130,03/07/2024,,,Company 2
Order - 1344,02/07/2024,20:55:03,CUST - 038,328.44,USD,ST,USER - 02130,03/07/2024,,,Company 2
Order - 1345,02/07/2024,21:02:47,CUST - 034,319.8,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1346,02/07/2024,21:08:42,CUST - 038,329.67,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1347,02/07/2024,21:13:46,CUST - 034,319.8,USD,ST,USER - 02130,03/07/2024,,,Company 2
Order - 1348,02/07/2024,21:28:12,CUST - 034,812.6,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1349,02/07/2024,21:39:13,CUST - 034,1012.8,USD,ST,USER - 02130,03/07/2024,,,Company 2
Order - 1350,02/07/2024,21:44:56,CUST - 038,319.8,USD,ST,USER - 02130,03/07/2024,,,Company 2
Order - 1351,02/07/2024,21:50:03,CUST - 034,869.8,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1352,02/07/2024,21:54:53,CUST - 037,280.14,USD,ST,USER - 02130,03/07/2024,,,Company 2
Order - 1353,02/07/2024,22:00:07,CUST - 037,2340.54,USD,ST,USER - 02130,03/07/2024,,,Company 2
Order - 1354,02/07/2024,22:06:04,CUST - 037,525.77,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1355,02/07/2024,22:10:54,CUST - 034,588.2,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1356,02/07/2024,22:16:31,CUST - 036,435.63,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1357,02/07/2024,22:21:42,CUST - 034,271.95,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1358,02/07/2024,22:36:57,CUST - 034,319.8,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1359,02/07/2024,22:49:11,CUST - 036,5534.16,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1360,02/07/2024,22:59:15,CUST - 036,2240.95,USD,ST,USER - 02130,03/07/2024,,,Company 2
Order - 1361,02/07/2024,23:05:55,CUST - 034,1331.8,USD,ST,USER - 02130,02/07/2024,,,Company 2
Order - 1362,03/07/2024,15:10:41,CUST - 011,18010.08,EUR,SO,USER - 03676,03/07/2024,,,Company 1
Order - 1363,04/07/2024,09:37:37,CUST - 011,40622.52,EUR,SO,USER - 03676,05/07/2024,,,Company 1
Order - 1364,04/07/2024,09:41:17,CUST - 011,16778.14,EUR,SO,USER - 03676,05/07/2024,,,Company 1
Order - 1365,05/07/2024,08:13:45,CUST - 011,17491.46,EUR,SO,USER - 03676,06/07/2024,,,Company 1
Order - 1366,05/07/2024,15:41:22,CUST - 006,5250.1,PLN,ST,USER - 10897,06/07/2024,,,Company 1
Order - 1367,05/07/2024,15:43:57,CUST - 026,45938.02,EUR,ST,USER - 10897,18/07/2024,,,Company 1
Order - 1368,05/07/2024,15:46:08,CUST - 008,5225.82,PLN,ST,USER - 10897,06/07/2024,,,Company 1
Order - 1369,09/07/2024,14:58:08,CUST - 011,48960,EUR,SO,USER - 10897,10/07/2024,,,Company 1
Order - 1370,09/07/2024,15:00:56,CUST - 011,23265.38,EUR,SO,USER - 03676,10/07/2024,,,Company 1
Order - 1371,09/07/2024,14:56:30,CUST - 014,70400,EUR,ST,USER - 03676,10/07/2024,,,Company 1
Order - 1372,09/07/2024,15:12:50,CUST - 028,74800,EUR,ST,USER - 10897,21/08/2024,,,Company 1
Order - 1373,09/07/2024,15:40:38,CUST - 036,758.94,USD,ST,USER - 02130,10/07/2024,,,Company 2
Order - 1374,09/07/2024,16:07:32,CUST - 010,310000,EUR,ST,USER - 10897,09/07/2024,,X,Company 1
Order - 1375,09/07/2024,22:46:13,CUST - 038,362.97,USD,ST,USER - 02130,10/07/2024,,,Company 2
Order - 1376,09/07/2024,22:52:13,CUST - 038,1418.73,USD,ST,USER - 02130,10/07/2024,,,Company 2
Order - 1377,09/07/2024,23:06:07,CUST - 038,279.53,USD,ST,USER - 02130,10/07/2024,,,Company 2
Order - 1378,09/07/2024,23:11:58,CUST - 038,278.82,USD,ST,USER - 02130,09/07/2024,,,Company 2
Order - 1379,09/07/2024,23:27:14,CUST - 036,908.56,USD,ST,USER - 02130,09/07/2024,,,Company 2
Order - 1380,09/07/2024,23:44:27,CUST - 036,1562.7,USD,ST,USER - 02130,10/07/2024,,,Company 2
Order - 1381,09/07/2024,23:56:45,CUST - 036,69785.72,USD,ST,USER - 02130,10/07/2024,,,Company 2
Order - 1382,10/07/2024,00:07:05,CUST - 038,329.67,USD,ST,USER - 02130,10/07/2024,,,Company 2
Order - 1383,10/07/2024,09:41:55,CUST - 010,7200,EUR,ST,USER - 10897,10/07/2024,,,Company 1
Order - 1384,10/07/2024,09:49:48,CUST - 010,52000,EUR,ST,USER - 10897,10/07/2024,,X,Company 1
Order - 1385,10/07/2024,10:24:33,CUST - 026,40863.18,EUR,ST,USER - 10897,18/07/2024,,,Company 1
Order - 1386,10/07/2024,10:26:47,CUST - 026,45427.59,EUR,ST,USER - 10897,18/07/2024,,,Company 1
Order - 1387,10/07/2024,12:22:07,CUST - 011,7365.12,EUR,SO,USER - 03676,11/07/2024,,,Company 1
Order - 1388,10/07/2024,12:25:14,CUST - 011,1317.7,EUR,SO,USER - 03676,11/07/2024,,,Company 1
Order - 1389,10/07/2024,13:25:13,CUST - 010,310000,EUR,ST,USER - 10897,09/07/2024,,,Company 1
Order - 1390,10/07/2024,14:36:49,CUST - 010,82000,EUR,ST,USER - 10897,10/07/2024,,,Company 1
Order - 1391,10/07/2024,15:14:34,CUST - 019,51.6,EUR,ST,USER - 10897,10/07/2024,,,Company 1
Order - 1392,12/07/2024,11:28:33,CUST - 011,18150,EUR,SO,USER - 03676,13/07/2024,,,Company 1
Order - 1393,12/07/2024,13:05:24,CUST - 011,27379.74,EUR,SO,USER - 03676,13/07/2024,,,Company 1
Order - 1394,15/07/2024,15:04:59,CUST - 011,15501.64,EUR,SO,USER - 03676,16/07/2024,,,Company 1
Order - 1395,16/07/2024,14:00:34,CUST - 011,11046.58,EUR,SO,USER - 03676,17/07/2024,,,Company 1
Order - 1396,16/07/2024,14:06:10,CUST - 011,24569.86,EUR,SO,USER - 03676,17/07/2024,,,Company 1
Order - 1397,16/07/2024,16:00:53,CUST - 010,2962.44,EUR,ST,USER - 10897,16/07/2024,,,Company 1
Order - 1398,16/07/2024,16:07:36,CUST - 055,500,EUR,ST,USER - 10897,17/07/2024,,,Company 1
Order - 1399,17/07/2024,12:32:25,CUST - 011,18053.88,EUR,SO,USER - 05664,18/07/2024,,,Company 1
Order - 1400,17/07/2024,12:39:15,CUST - 011,25457.92,EUR,SO,USER - 05664,18/07/2024,,,Company 1
Order - 1401,17/07/2024,16:02:09,CUST - 007,570,EUR,SO,USER - 00934,17/07/2024,,X,Company 1
Order - 1402,17/07/2024,18:46:15,CUST - 037,1846.99,USD,ST,USER - 02130,18/07/2024,,,Company 2
Order - 1403,17/07/2024,18:53:26,CUST - 037,4374.41,USD,ST,USER - 02130,18/07/2024,,,Company 2
Order - 1404,17/07/2024,19:04:10,CUST - 037,4739.97,USD,ST,USER - 02130,17/07/2024,,,Company 2
Order - 1405,17/07/2024,19:13:55,CUST - 036,1454.26,USD,ST,USER - 02130,17/07/2024,,,Company 2
Order - 1406,17/07/2024,19:19:57,CUST - 038,1987.75,USD,ST,USER - 02130,18/07/2024,,,Company 2
Order - 1407,17/07/2024,19:25:33,CUST - 038,362.03,USD,ST,USER - 02130,18/07/2024,,,Company 2
Order - 1408,17/07/2024,19:32:02,CUST - 034,1158.55,USD,ST,USER - 02130,17/07/2024,,,Company 2
Order - 1409,17/07/2024,19:43:11,CUST - 034,1158.55,USD,ST,USER - 02130,17/07/2024,,,Company 2
Order - 1410,17/07/2024,19:54:23,CUST - 038,361.32,USD,ST,USER - 02130,18/07/2024,,,Company 2
Order - 1411,17/07/2024,20:03:12,CUST - 038,350.72,USD,ST,USER - 02130,18/07/2024,,,Company 2
Order - 1412,17/07/2024,20:12:13,CUST - 036,1775.87,USD,ST,USER - 02130,17/07/2024,,,Company 2
Order - 1413,17/07/2024,21:21:09,CUST - 036,827.03,USD,ST,USER - 02130,18/07/2024,,,Company 2
Order - 1414,17/07/2024,21:26:40,CUST - 034,909.4,USD,ST,USER - 02130,17/07/2024,,,Company 2
Order - 1415,17/07/2024,21:34:54,CUST - 036,4028.97,USD,ST,USER - 02130,17/07/2024,,,Company 2
Order - 1416,17/07/2024,21:52:59,CUST - 036,51.25,USD,ST,USER - 02130,18/07/2024,,,Company 2
Order - 1417,17/07/2024,22:00:32,CUST - 036,527.57,USD,ST,USER - 02130,17/07/2024,,,Company 2
Order - 1418,17/07/2024,22:11:15,CUST - 036,558.72,USD,ST,USER - 02130,17/07/2024,,,Company 2
Order - 1419,17/07/2024,22:18:44,CUST - 036,1453.02,USD,ST,USER - 02130,17/07/2024,,,Company 2
Order - 1420,17/07/2024,22:30:53,CUST - 036,4983.1,USD,ST,USER - 02130,17/07/2024,,,Company 2
