Vendor NR,Invoice Value,startTimestamp,caseId,activityName,CompCode,Vendor,Material type,Cash (discount %),Current Date,Net Order Value Normalized,Cash (discount Days),Invoice Base Date,Invoice ID,Planned delivery time in days,Cash (discount Days) 2,Cash (discount %) 2,Prompt Payment
Vendor3,4181.7,2022-07-15T13:14:45.000,50,Refund Customer,356,Northwind,Finished products,0.1,7/3/2022 12:00:00 AM,4181.7,4.5,2022-07-30T00:00:00.000,1091,7,4.5,0.1,3763.53
Vendor3,4181.7,2022-07-15T14:36:33.000,50,Re-issuing the invoice,356,Northwind,Finished products,0.1,7/3/2022 12:00:00 AM,4181.7,4.5,2022-07-30T00:00:00.000,1091,7,4.5,0.1,3763.53
Vendor5,1009.14,2022-08-10T10:17:53.000,51,Invoice Entry,356,Katingale Union,Finished products,0.1,8/5/2022 12:00:00 AM,908.226,4.5,2022-08-25T00:00:00.000,1130,14,4.5,0.1,908.226
Vendor5,1009.14,2022-08-10T11:47:53.000,51,Check Customer Payment,356,Katingale Union,Finished products,0.1,8/5/2022 12:00:00 AM,908.226,4.5,2022-08-25T00:00:00.000,1130,14,4.5,0.1,908.226
Vendor5,1009.14,2022-08-10T12:46:29.000,51,Credit Memo Entry,356,Katingale Union,Finished products,0.1,8/5/2022 12:00:00 AM,908.226,4.5,2022-08-25T00:00:00.000,1130,14,4.5,0.1,908.226
Vendor5,1009.14,2022-08-10T13:51:45.000,51,Refund Customer,356,Katingale Union,Finished products,0.1,8/5/2022 12:00:00 AM,908.226,4.5,2022-08-25T00:00:00.000,1130,14,4.5,0.1,908.226
Vendor5,1009.14,2022-08-10T15:26:00.000,51,Re-issuing the invoice,356,Katingale Union,Finished products,0.1,8/5/2022 12:00:00 AM,908.226,4.5,2022-08-25T00:00:00.000,1130,14,4.5,0.1,908.226
Vendor1,981.42,2022-07-25T12:02:32.000,52,Invoice Entry,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,981.42,9,2022-08-24T00:00:00.000,1088,7,9,0.05,883.27795
Vendor1,981.42,2022-07-25T13:11:45.000,52,Confirm Payment Received,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,981.42,9,2022-08-24T00:00:00.000,1088,7,9,0.05,883.27795
Vendor1,981.42,2022-07-25T15:34:31.000,52,Refund With Standard Voucher,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,981.42,9,2022-08-24T00:00:00.000,1088,7,9,0.05,883.27795
Vendor1,981.42,2022-07-25T17:11:28.000,52,Complete the Customer Memo,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,981.42,9,2022-08-24T00:00:00.000,1088,7,9,0.05,883.27795
Vendor1,981.42,2022-07-26T09:24:33.000,52,Reject Invoice,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,981.42,9,2022-08-24T00:00:00.000,1088,7,9,0.05,883.27795
Vendor1,981.42,2022-07-26T12:57:13.000,52,Refund With Standard Voucher,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,981.42,9,2022-08-24T00:00:00.000,1088,7,9,0.05,883.27795
Vendor1,981.42,2022-07-26T14:46:17.000,52,Complete the Customer Memo,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,981.42,9,2022-08-24T00:00:00.000,1088,7,9,0.05,883.27795
Vendor1,981.42,2022-07-27T09:37:02.000,52,Approve Invoice,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,981.42,9,2022-08-24T00:00:00.000,1088,7,9,0.05,883.27795
Vendor1,981.42,2022-07-27T13:47:59.000,52,Credit Memo Creation,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,981.42,9,2022-08-24T00:00:00.000,1088,7,9,0.05,883.27795
Vendor1,981.42,2022-07-27T15:06:47.000,52,Fill Credit Memo,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,981.42,9,2022-08-24T00:00:00.000,1088,7,9,0.05,883.27795
Vendor1,981.42,2022-07-27T16:39:40.000,52,Re-issuing the invoice,356,AdventureWorks Holding,Finished products,0.05,7/15/2022 12:00:00 AM,981.42,9,2022-08-24T00:00:00.000,1088,7,9,0.05,883.27795
Vendor2,496.24,2022-07-20T13:08:05.000,53,Invoice Entry,356,Contoso Metal,Operating supplies,0.1,7/9/2022 12:00:00 AM,496.24,4.5,2022-08-04T00:00:00.000,1086,14,4.5,0.1,446.61597
Vendor2,496.24,2022-07-21T09:26:20.000,53,Check Customer Payment,356,Contoso Metal,Operating supplies,0.1,7/9/2022 12:00:00 AM,496.24,4.5,2022-08-04T00:00:00.000,1086,14,4.5,0.1,446.61597
Vendor2,496.24,2022-07-21T16:33:39.000,53,Credit Memo Entry,356,Contoso Metal,Operating supplies,0.1,7/9/2022 12:00:00 AM,496.24,4.5,2022-08-04T00:00:00.000,1086,14,4.5,0.1,446.61597
Vendor2,496.24,2022-07-22T09:13:27.000,53,Refund Customer,356,Contoso Metal,Operating supplies,0.1,7/9/2022 12:00:00 AM,496.24,4.5,2022-08-04T00:00:00.000,1086,14,4.5,0.1,446.61597
Vendor2,496.24,2022-07-22T16:46:52.000,53,Re-issuing the invoice,356,Contoso Metal,Operating supplies,0.1,7/9/2022 12:00:00 AM,496.24,4.5,2022-08-04T00:00:00.000,1086,14,4.5,0.1,446.61597
Vendor2,793.25,2022-07-21T13:49:40.000,54,Invoice Entry,105,Contoso Metal,Operating supplies,0.1,7/11/2022 12:00:00 AM,793.25,4.5,2022-08-05T00:00:00.000,1047,21,4.5,0.1,713.925
Vendor2,793.25,2022-07-22T09:50:20.000,54,Check Customer Payment,105,Contoso Metal,Operating supplies,0.1,7/11/2022 12:00:00 AM,793.25,4.5,2022-08-05T00:00:00.000,1047,21,4.5,0.1,713.925
Vendor2,793.25,2022-07-22T16:58:58.000,54,Credit Memo Entry,105,Contoso Metal,Operating supplies,0.1,7/11/2022 12:00:00 AM,793.25,4.5,2022-08-05T00:00:00.000,1047,21,4.5,0.1,713.925
Vendor2,793.25,2022-07-25T09:52:49.000,54,Refund Customer,105,Contoso Metal,Operating supplies,0.1,7/11/2022 12:00:00 AM,793.25,4.5,2022-08-05T00:00:00.000,1047,21,4.5,0.1,713.925
Vendor2,793.25,2022-07-25T17:12:25.000,54,Re-issuing the invoice,105,Contoso Metal,Operating supplies,0.1,7/11/2022 12:00:00 AM,793.25,4.5,2022-08-05T00:00:00.000,1047,21,4.5,0.1,713.925
Vendor3,3327.11,2022-07-25T09:31:36.000,55,Invoice Entry,356,Northwind,Trading goods,0.05,7/16/2022 12:00:00 AM,2994.399,9,2022-08-24T00:00:00.000,1035,7,9,0.05,2994.399
Vendor3,3327.11,2022-07-25T10:34:34.000,55,Confirm Payment Received,356,Northwind,Trading goods,0.05,7/16/2022 12:00:00 AM,2994.399,9,2022-08-24T00:00:00.000,1035,7,9,0.05,2994.399
Vendor3,3327.11,2022-07-25T11:34:08.000,55,Refund With Standard Voucher,356,Northwind,Trading goods,0.05,7/16/2022 12:00:00 AM,2994.399,9,2022-08-24T00:00:00.000,1035,7,9,0.05,2994.399
Vendor3,3327.11,2022-07-25T12:22:36.000,55,Complete the Customer Memo,356,Northwind,Trading goods,0.05,7/16/2022 12:00:00 AM,2994.399,9,2022-08-24T00:00:00.000,1035,7,9,0.05,2994.399
Vendor3,3327.11,2022-07-25T15:19:48.000,55,Reject Invoice,356,Northwind,Trading goods,0.05,7/16/2022 12:00:00 AM,2994.399,9,2022-08-24T00:00:00.000,1035,7,9,0.05,2994.399
Vendor3,3327.11,2022-07-25T17:49:08.000,55,Refund With Standard Voucher,356,Northwind,Trading goods,0.05,7/16/2022 12:00:00 AM,2994.399,9,2022-08-24T00:00:00.000,1035,7,9,0.05,2994.399
Vendor3,3327.11,2022-07-26T09:34:40.000,55,Complete the Customer Memo,356,Northwind,Trading goods,0.05,7/16/2022 12:00:00 AM,2994.399,9,2022-08-24T00:00:00.000,1035,7,9,0.05,2994.399
Vendor3,3327.11,2022-07-26T13:12:11.000,55,Approve Invoice,356,Northwind,Trading goods,0.05,7/16/2022 12:00:00 AM,2994.399,9,2022-08-24T00:00:00.000,1035,7,9,0.05,2994.399
Vendor3,3327.11,2022-07-26T16:14:38.000,55,Credit Memo Creation,356,Northwind,Trading goods,0.05,7/16/2022 12:00:00 AM,2994.399,9,2022-08-24T00:00:00.000,1035,7,9,0.05,2994.399
Vendor3,3327.11,2022-07-26T17:20:40.000,55,Fill Credit Memo,356,Northwind,Trading goods,0.05,7/16/2022 12:00:00 AM,2994.399,9,2022-08-24T00:00:00.000,1035,7,9,0.05,2994.399
Vendor3,3327.11,2022-07-27T09:21:53.000,55,Re-issuing the invoice,356,Northwind,Trading goods,0.05,7/16/2022 12:00:00 AM,2994.399,9,2022-08-24T00:00:00.000,1035,7,9,0.05,2994.399
Vendor3,3436.55,2022-08-15T10:45:17.000,56,Invoice Entry,356,Northwind,Finished products,0.05,8/4/2022 12:00:00 AM,3436.55,9,2022-09-14T00:00:00.000,1036,21,9,0.05,3092.895
Vendor3,3436.55,2022-08-15T12:54:48.000,56,Confirm Payment Received,356,Northwind,Finished products,0.05,8/4/2022 12:00:00 AM,3436.55,9,2022-09-14T00:00:00.000,1036,21,9,0.05,3092.895
Vendor3,3436.55,2022-08-15T15:08:20.000,56,Refund With Standard Voucher,356,Northwind,Finished products,0.05,8/4/2022 12:00:00 AM,3436.55,9,2022-09-14T00:00:00.000,1036,21,9,0.05,3092.895
Vendor3,3436.55,2022-08-15T16:39:58.000,56,Complete the Customer Memo,356,Northwind,Finished products,0.05,8/4/2022 12:00:00 AM,3436.55,9,2022-09-14T00:00:00.000,1036,21,9,0.05,3092.895
Vendor3,3436.55,2022-08-16T09:49:50.000,56,Reject Invoice,356,Northwind,Finished products,0.05,8/4/2022 12:00:00 AM,3436.55,9,2022-09-14T00:00:00.000,1036,21,9,0.05,3092.895
Vendor3,3436.55,2022-08-16T11:48:07.000,56,Refund With Standard Voucher,356,Northwind,Finished products,0.05,8/4/2022 12:00:00 AM,3436.55,9,2022-09-14T00:00:00.000,1036,21,9,0.05,3092.895
Vendor3,3436.55,2022-08-16T13:24:39.000,56,Complete the Customer Memo,356,Northwind,Finished products,0.05,8/4/2022 12:00:00 AM,3436.55,9,2022-09-14T00:00:00.000,1036,21,9,0.05,3092.895
Vendor3,3436.55,2022-08-16T17:14:31.000,56,Approve Invoice,356,Northwind,Finished products,0.05,8/4/2022 12:00:00 AM,3436.55,9,2022-09-14T00:00:00.000,1036,21,9,0.05,3092.895
Vendor3,3436.55,2022-08-17T09:52:33.000,56,Credit Memo Creation,356,Northwind,Finished products,0.05,8/4/2022 12:00:00 AM,3436.55,9,2022-09-14T00:00:00.000,1036,21,9,0.05,3092.895
Vendor3,3436.55,2022-08-17T11:13:57.000,56,Fill Credit Memo,356,Northwind,Finished products,0.05,8/4/2022 12:00:00 AM,3436.55,9,2022-09-14T00:00:00.000,1036,21,9,0.05,3092.895
Vendor3,3436.55,2022-08-17T12:08:18.000,56,Re-issuing the invoice,356,Northwind,Finished products,0.05,8/4/2022 12:00:00 AM,3436.55,9,2022-09-14T00:00:00.000,1036,21,9,0.05,3092.895
Vendor5,1013.17,2022-07-27T13:19:32.000,57,Invoice Entry,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-07-28T09:04:58.000,57,Confirm Payment Received,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-07-28T16:23:05.000,57,Refund With Special Voucher,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-07-29T09:04:47.000,57,Complete the Customer Memo,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-08-01T09:21:11.000,57,Reject Invoice,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-08-02T09:28:52.000,57,Refund With Standard Voucher,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-08-02T15:36:54.000,57,Complete the Customer Memo,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-08-03T09:34:29.000,57,Reject Invoice,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-08-04T09:27:54.000,57,Refund With Special Voucher,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-08-05T09:41:08.000,57,Complete the Customer Memo,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-08-08T09:02:56.000,57,Approve Invoice,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-08-08T17:57:07.000,57,Credit Memo Creation,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-08-09T09:57:38.000,57,Fill Credit Memo,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,1013.17,2022-08-09T16:23:26.000,57,Re-issuing the invoice,356,Katingale Union,Finished products,0.1,7/13/2022 12:00:00 AM,1013.17,4.5,2022-08-11T00:00:00.000,1003,21,4.5,0.1,911.85297
Vendor5,980.65,2022-07-15T09:08:34.000,58,Invoice Entry,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,882.585,9,2022-08-14T00:00:00.000,1078,7,9,0.05,882.585
Vendor5,980.65,2022-07-15T14:28:27.000,58,Confirm Payment Received,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,882.585,9,2022-08-14T00:00:00.000,1078,7,9,0.05,882.585
Vendor5,980.65,2022-07-18T09:16:40.000,58,Refund With Standard Voucher,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,882.585,9,2022-08-14T00:00:00.000,1078,7,9,0.05,882.585
Vendor5,980.65,2022-07-18T13:46:24.000,58,Complete the Customer Memo,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,882.585,9,2022-08-14T00:00:00.000,1078,7,9,0.05,882.585
Vendor5,980.65,2022-07-19T09:16:24.000,58,Approve Invoice,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,882.585,9,2022-08-14T00:00:00.000,1078,7,9,0.05,882.585
Vendor5,980.65,2022-07-20T09:54:39.000,58,Credit Memo Creation,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,882.585,9,2022-08-14T00:00:00.000,1078,7,9,0.05,882.585
Vendor5,980.65,2022-07-21T09:52:05.000,58,Fill Credit Memo,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,882.585,9,2022-08-14T00:00:00.000,1078,7,9,0.05,882.585
Vendor5,980.65,2022-07-21T14:51:32.000,58,Re-issuing the invoice,356,Katingale Union,Finished products,0.05,7/2/2022 12:00:00 AM,882.585,9,2022-08-14T00:00:00.000,1078,7,9,0.05,882.585
Vendor5,310.9,2022-08-11T16:32:54.000,59,Invoice Entry,356,Katingale Union,Finished products,0.05,8/1/2022 12:00:00 AM,279.81,9,2022-09-10T00:00:00.000,1060,7,9,0.05,279.81
Vendor5,310.9,2022-08-11T17:52:23.000,59,Check Customer Payment,356,Katingale Union,Finished products,0.05,8/1/2022 12:00:00 AM,279.81,9,2022-09-10T00:00:00.000,1060,7,9,0.05,279.81
Vendor5,310.9,2022-08-12T09:57:29.000,59,Credit Memo Entry,356,Katingale Union,Finished products,0.05,8/1/2022 12:00:00 AM,279.81,9,2022-09-10T00:00:00.000,1060,7,9,0.05,279.81
Vendor5,310.9,2022-08-12T11:00:13.000,59,Refund Customer,356,Katingale Union,Finished products,0.05,8/1/2022 12:00:00 AM,279.81,9,2022-09-10T00:00:00.000,1060,7,9,0.05,279.81
Vendor5,310.9,2022-08-12T12:08:34.000,59,Re-issuing the invoice,356,Katingale Union,Finished products,0.05,8/1/2022 12:00:00 AM,279.81,9,2022-09-10T00:00:00.000,1060,7,9,0.05,279.81
Vendor2,2306.77,2022-08-01T15:31:28.000,60,Invoice Entry,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-01T17:15:06.000,60,Confirm Payment Received,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-02T09:35:48.000,60,Refund With Standard Voucher,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-02T10:36:55.000,60,Complete the Customer Memo,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-02T14:16:03.000,60,Reject Invoice,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-02T17:20:40.000,60,Refund With Standard Voucher,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-03T09:13:36.000,60,Complete the Customer Memo,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-03T13:02:04.000,60,Reject Invoice,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-03T15:19:14.000,60,Refund With Standard Voucher,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-03T16:00:55.000,60,Complete the Customer Memo,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-04T09:33:07.000,60,Reject Invoice,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-04T13:40:11.000,60,Refund With Standard Voucher,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-04T15:09:42.000,60,Complete the Customer Memo,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-04T17:44:32.000,60,Reject Invoice,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-05T09:28:48.000,60,Refund With Standard Voucher,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-05T10:37:45.000,60,Complete the Customer Memo,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-05T15:07:10.000,60,Approve Invoice,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-08T09:42:57.000,60,Credit Memo Creation,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-08T10:56:33.000,60,Fill Credit Memo,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor2,2306.77,2022-08-08T11:45:22.000,60,Re-issuing the invoice,356,Contoso Metal,Finished products,0.05,7/24/2022 12:00:00 AM,2306.77,9,2022-08-31T00:00:00.000,1033,21,9,0.05,2076.093
Vendor5,874.91,2022-07-18T15:40:28.000,61,Invoice Entry,356,Katingale Union,Finished products,0.05,7/9/2022 12:00:00 AM,874.91,9,2022-08-17T00:00:00.000,1067,7,9,0.05,787.41895
Vendor5,874.91,2022-07-19T09:14:50.000,61,Check Customer Payment,356,Katingale Union,Finished products,0.05,7/9/2022 12:00:00 AM,874.91,9,2022-08-17T00:00:00.000,1067,7,9,0.05,787.41895
Vendor5,874.91,2022-07-20T09:14:56.000,61,Credit Memo Entry,356,Katingale Union,Finished products,0.05,7/9/2022 12:00:00 AM,874.91,9,2022-08-17T00:00:00.000,1067,7,9,0.05,787.41895
Vendor5,874.91,2022-07-20T15:43:15.000,61,Refund Customer,356,Katingale Union,Finished products,0.05,7/9/2022 12:00:00 AM,874.91,9,2022-08-17T00:00:00.000,1067,7,9,0.05,787.41895
Vendor5,874.91,2022-07-21T09:17:20.000,61,Re-issuing the invoice,356,Katingale Union,Finished products,0.05,7/9/2022 12:00:00 AM,874.91,9,2022-08-17T00:00:00.000,1067,7,9,0.05,787.41895
Vendor2,2116.07,2022-08-19T09:08:32.000,62,Invoice Entry,356,Contoso Metal,Finished products,0.05,8/10/2022 12:00:00 AM,2116.07,9,2022-09-18T00:00:00.000,1108,7,9,0.05,1904.463
Vendor2,2116.07,2022-08-19T10:58:28.000,62,Check Customer Payment,356,Contoso Metal,Finished products,0.05,8/10/2022 12:00:00 AM,2116.07,9,2022-09-18T00:00:00.000,1108,7,9,0.05,1904.463
Vendor2,2116.07,2022-08-19T12:22:57.000,62,Credit Memo Entry,356,Contoso Metal,Finished products,0.05,8/10/2022 12:00:00 AM,2116.07,9,2022-09-18T00:00:00.000,1108,7,9,0.05,1904.463
Vendor2,2116.07,2022-08-19T13:22:59.000,62,Refund Customer,356,Contoso Metal,Finished products,0.05,8/10/2022 12:00:00 AM,2116.07,9,2022-09-18T00:00:00.000,1108,7,9,0.05,1904.463
Vendor2,2116.07,2022-08-19T15:25:50.000,62,Re-issuing the invoice,356,Contoso Metal,Finished products,0.05,8/10/2022 12:00:00 AM,2116.07,9,2022-09-18T00:00:00.000,1108,7,9,0.05,1904.463
Vendor2,1994.78,2022-08-19T16:55:11.000,63,Invoice Entry,105,Contoso Metal,Finished products,0.05,8/14/2022 12:00:00 AM,1994.78,9,2022-09-18T00:00:00.000,1077,14,9,0.05,1795.302
Vendor2,1994.78,2022-08-22T09:10:04.000,63,Check Customer Payment,105,Contoso Metal,Finished products,0.05,8/14/2022 12:00:00 AM,1994.78,9,2022-09-18T00:00:00.000,1077,14,9,0.05,1795.302
Vendor2,1994.78,2022-08-22T10:47:57.000,63,Credit Memo Entry,105,Contoso Metal,Finished products,0.05,8/14/2022 12:00:00 AM,1994.78,9,2022-09-18T00:00:00.000,1077,14,9,0.05,1795.302
Vendor2,1994.78,2022-08-22T12:04:08.000,63,Refund Customer,105,Contoso Metal,Finished products,0.05,8/14/2022 12:00:00 AM,1994.78,9,2022-09-18T00:00:00.000,1077,14,9,0.05,1795.302
Vendor2,1994.78,2022-08-22T14:11:09.000,63,Re-issuing the invoice,105,Contoso Metal,Finished products,0.05,8/14/2022 12:00:00 AM,1994.78,9,2022-09-18T00:00:00.000,1077,14,9,0.05,1795.302
Vendor2,2716.17,2022-08-01T12:14:26.000,64,Invoice Entry,105,Contoso Metal,Finished products,0.05,7/18/2022 12:00:00 AM,2716.17,9,2022-08-31T00:00:00.000,1008,7,9,0.05,2444.553
Vendor2,2716.17,2022-08-01T14:13:46.000,64,Confirm Payment Received,105,Contoso Metal,Finished products,0.05,7/18/2022 12:00:00 AM,2716.17,9,2022-08-31T00:00:00.000,1008,7,9,0.05,2444.553
Vendor2,2716.17,2022-08-01T16:11:19.000,64,Refund With Standard Voucher,105,Contoso Metal,Finished products,0.05,7/18/2022 12:00:00 AM,2716.17,9,2022-08-31T00:00:00.000,1008,7,9,0.05,2444.553
Vendor2,2716.17,2022-08-01T17:45:16.000,64,Complete the Customer Memo,105,Contoso Metal,Finished products,0.05,7/18/2022 12:00:00 AM,2716.17,9,2022-08-31T00:00:00.000,1008,7,9,0.05,2444.553
Vendor2,2716.17,2022-08-02T09:13:31.000,64,Approve Invoice,105,Contoso Metal,Finished products,0.05,7/18/2022 12:00:00 AM,2716.17,9,2022-08-31T00:00:00.000,1008,7,9,0.05,2444.553
Vendor2,2716.17,2022-08-02T14:12:36.000,64,Credit Memo Creation,105,Contoso Metal,Finished products,0.05,7/18/2022 12:00:00 AM,2716.17,9,2022-08-31T00:00:00.000,1008,7,9,0.05,2444.553
Vendor2,2716.17,2022-08-02T15:39:09.000,64,Fill Credit Memo,105,Contoso Metal,Finished products,0.05,7/18/2022 12:00:00 AM,2716.17,9,2022-08-31T00:00:00.000,1008,7,9,0.05,2444.553
Vendor2,2716.17,2022-08-02T17:07:24.000,64,Re-issuing the invoice,105,Contoso Metal,Finished products,0.05,7/18/2022 12:00:00 AM,2716.17,9,2022-08-31T00:00:00.000,1008,7,9,0.05,2444.553
Vendor1,1133.64,2022-07-20T14:29:30.000,65,Invoice Entry,356,AdventureWorks Holding,Finished products,0.05,7/7/2022 12:00:00 AM,1020.276,9,2022-08-19T00:00:00.000,1066,14,9,0.05,1020.276
